symbol,time,funding_rate,mark_price,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return_1h,future_return_1h,future_return_4h,future_return_8h,funding_rate_diff,funding_rate_ma3
BTCUSDT,2022-10-14 08:00:00+00:00,0.0001,,19633.2,19663.2,19552.0,19609.7,27648.573,2022-10-14 08:59:59.999000+00:00,541926601.7034,151530,13899.854,272464168.3273,0.027218296394466268,-0.023039618148161356,-0.022249193001422696,-0.02225429251849853,0.0,0.0001
BTCUSDT,2022-10-16 08:00:00+00:00,4.61e-06,,19124.1,19188.0,19124.1,19157.9,14736.715,2022-10-16 08:59:59.999000+00:00,282375537.5399,85908,8184.798,156825981.6503,-0.023039618148161356,0.012840655813006752,-0.002140109302167792,0.033829386310608056,-9.539e-05,6.820333333333282e-05
BTCUSDT,2022-10-18 16:00:00+00:00,0.0001,,19364.1,19434.4,19338.5,19403.9,29639.595,2022-10-18 16:59:59.999000+00:00,574658540.8597,159663,14934.64,289574008.3421,0.012840655813006752,-0.02270162183890867,-0.012734553362983791,0.06956333520580915,9.539e-05,6.82033333333328e-05
BTCUSDT,2022-10-20 00:00:00+00:00,0.0001,,19116.6,19158.8,18882.4,18963.4,40391.424,2022-10-20 00:59:59.999000+00:00,767837552.03997,218465,17915.263,340588891.5633,-0.02270162183890867,0.011073963529746766,0.011685668181866005,0.06909098579368655,0.0,6.82033333333328e-05
BTCUSDT,2022-10-20 16:00:00+00:00,2.095e-05,,19244.2,19244.3,19133.4,19173.4,35501.181,2022-10-20 16:59:59.999000+00:00,680714012.6018,165940,16114.923,308988919.0777,0.011073963529746766,-0.0029467908665129494,-5.2155590558600196e-06,0.0519261059592977,-7.905e-05,7.364999999999947e-05
BTCUSDT,2022-10-21 16:00:00+00:00,-8.9e-06,,19158.6,19217.9,19094.9,19116.9,49848.36,2022-10-21 16:59:59.999000+00:00,954866617.91733,236324,24583.344,470954551.40583,-0.0029467908665129494,0.0020871584828083822,0.03604663936098418,0.0782919824867001,-2.985e-05,3.734999999999947e-05
BTCUSDT,2022-10-22 00:00:00+00:00,3.721e-05,,19151.0,19170.0,19137.8,19156.8,6562.078,2022-10-22 00:59:59.999000+00:00,125684311.0321,39264,3472.229,66503420.9293,0.0020871584828083822,0.001472062139814545,0.08335943372588339,0.08072329407834311,4.611e-05,1.641999999999947e-05
BTCUSDT,2022-10-22 16:00:00+00:00,-3.19e-06,,19223.8,19236.8,19162.0,19185.0,12876.535,2022-10-22 16:59:59.999000+00:00,247128135.43,83130,6351.646,121900561.2897,0.001472062139814545,-0.0006098514464425442,0.05674224654678128,0.06743810268438888,-4.04e-05,8.373333333332803e-06
BTCUSDT,2022-10-23 08:00:00+00:00,1.171e-05,,19151.6,19174.4,19138.6,19173.3,6715.631,2022-10-23 08:59:59.999000+00:00,128657820.2121,37062,3699.007,70870043.4528,-0.0006098514464425442,0.03299901425419738,0.05193159237064049,0.06634747278767872,1.49e-05,1.5243333333332803e-05
BTCUSDT,2022-10-25 16:00:00+00:00,-1.66e-06,,19740.3,19837.5,19711.9,19806.0,53166.222,2022-10-25 16:59:59.999000+00:00,1051266625.31205,276293,28404.106,561699399.84605,0.03299901425419738,0.04784913662526513,0.040775522568918365,0.03872058972028691,-1.3369999999999999e-05,2.286666666666138e-06
BTCUSDT,2022-10-26 16:00:00+00:00,6.122e-05,,20835.6,20985.4,20704.6,20753.7,51323.279,2022-10-26 16:59:59.999000+00:00,1069347334.0562,286962,24515.526,510881332.9094,0.04784913662526513,-0.02313322443708843,-0.002433301049933223,-0.016970467916564314,6.288e-05,2.3756666666666137e-05
BTCUSDT,2022-10-28 00:00:00+00:00,-1.228e-05,,20285.6,20326.9,20150.0,20273.6,25451.428,2022-10-28 00:59:59.999000+00:00,515569901.4401,150209,12482.535,252920284.1117,-0.02313322443708843,-0.005159419146081534,0.010121537368794842,0.011547036540131117,-7.35e-05,1.5759999999999473e-05
BTCUSDT,2022-10-28 08:00:00+00:00,3.541e-05,,20069.9,20195.0,20010.1,20169.0,40071.122,2022-10-28 08:59:59.999000+00:00,806017045.77175,217034,20412.825,410646319.1626,-0.005159419146081534,0.02204373047746544,0.013704199514105841,0.01620804204472215,4.769e-05,2.811666666666614e-05
BTCUSDT,2022-10-29 00:00:00+00:00,2.484e-05,,20582.7,20617.2,20547.8,20613.6,9224.733,2022-10-29 00:59:59.999000+00:00,189793896.9767,60440,4953.544,101925120.0293,0.02204373047746544,0.0043466449334421675,-0.0019744246516861796,-0.016634648969612198,-1.0570000000000002e-05,1.5989999999999473e-05
BTCUSDT,2022-10-30 00:00:00+00:00,-2.515e-05,,20796.7,20828.0,20696.0,20703.2,11200.571,2022-10-30 00:59:59.999000+00:00,232459950.7082,73313,5532.197,114835831.1128,0.0043466449334421675,-0.010838904130762494,-0.014572626453881576,0.026102245063564844,-4.999e-05,1.1699999999999471e-05
BTCUSDT,2022-10-31 08:00:00+00:00,3.842e-05,,20537.2,20537.2,20441.4,20478.8,12142.348,2022-10-31 08:59:59.999000+00:00,248642382.9446,75449,6010.206,123078957.0589,-0.010838904130762494,-0.0016309549387658606,0.0014112155009082805,0.001298904232670095,6.357e-05,1.2703333333332804e-05
BTCUSDT,2022-11-01 00:00:00+00:00,7.22e-06,,20482.1,20492.1,20429.6,20445.4,9319.649,2022-11-01 00:59:59.999000+00:00,190679421.3733,65595,4259.452,87153703.9398,-0.0016309549387658606,0.006236121572578579,0.002469993250315383,-0.10383753802811391,-3.12e-05,6.829999999999472e-06
BTCUSDT,2022-11-01 08:00:00+00:00,-1.088e-05,,20590.2,20631.7,20561.9,20572.9,8001.999,2022-11-01 08:59:59.999000+00:00,164787512.1898,59083,4062.487,83670770.6851,0.006236121572578579,-0.008331348521598891,-0.014689227090006751,-0.1820355905098454,-1.81e-05,1.1586666666666138e-05
BTCUSDT,2022-11-01 16:00:00+00:00,1.302e-05,,20435.6,20511.0,20366.8,20401.5,20757.735,2022-11-01 16:59:59.999000+00:00,424247069.7415,114462,10224.584,209001782.1271,-0.008331348521598891,0.005205499595618113,0.04127637673700457,-0.14010244344778566,2.3899999999999998e-05,3.119999999999472e-06
BTCUSDT,2022-11-02 00:00:00+00:00,4.787e-05,,20472.1,20532.2,20400.0,20507.7,16394.167,2022-11-02 00:59:59.999000+00:00,335564422.8317,86290,9162.105,187531167.4905,0.005205499595618113,-0.0005753936326354792,-0.00011215299619160568,-0.17674824578085302,3.485e-05,1.6669999999999473e-05
BTCUSDT,2022-11-02 08:00:00+00:00,1.203e-05,,20414.2,20496.0,20400.4,20495.9,9253.027,2022-11-02 08:59:59.999000+00:00,189171549.8238,66200,5623.29,114977199.4614,-0.0005753936326354792,-0.010987563366331887,-0.10604559936377522,-0.18794978507896698,-3.584e-05,2.4306666666666137e-05
BTCUSDT,2022-11-04 00:00:00+00:00,4.429e-05,,20199.8,20293.1,20171.6,20270.7,14210.152,2022-11-04 00:59:59.999000+00:00,287757762.5219,69806,7298.687,147797788.4599,-0.010987563366331887,0.047995382497890926,-0.16984119936657338,-0.19815299915641793,3.226e-05,3.472999999999947e-05
BTCUSDT,2022-11-06 08:00:00+00:00,9.732e-05,,21185.2,21301.0,21168.3,21243.6,18279.825,2022-11-06 08:59:59.999000+00:00,388203445.7993,96192,9730.893,206655507.5763,0.047995382497890926,-0.034749289197687605,-0.17418893219604958,-0.21132011523470584,5.303e-05,5.12133333333328e-05
BTCUSDT,2022-11-08 00:00:00+00:00,6.515e-05,,20578.5,20618.0,20492.4,20505.4,17785.978,2022-11-08 00:59:59.999000+00:00,365686829.2095,101151,8231.702,169248575.1823,-0.034749289197687605,-0.10645976181883798,-0.17665590527373287,-0.1971675753703902,-3.217e-05,6.891999999999947e-05
BTCUSDT,2022-11-09 00:00:00+00:00,-0.00013884,,18533.9,18574.9,18315.6,18322.4,34525.814,2022-11-09 00:59:59.999000+00:00,637201651.68647,253515,16210.608,299204925.9397,-0.10645976181883798,-0.08156682530672832,-0.09162009343754096,-0.08902218050037125,-0.00020398999999999998,7.876666666666138e-06
BTCUSDT,2022-11-10 08:00:00+00:00,-0.00111953,,16739.5,16940.0,16458.4,16827.9,63250.013,2022-11-10 08:59:59.999000+00:00,1055648437.1397,412889,31486.183,525703778.8598,-0.08156682530672832,0.0425067893201172,-0.034104077157577684,-0.01607449533215677,-0.0009806900000000002,-0.0003977400000000006
BTCUSDT,2022-11-11 00:00:00+00:00,-0.00019452,,17588.0,17646.0,17389.1,17543.2,29042.18,2022-11-11 00:59:59.999000+00:00,509039429.263,195955,14083.373,246889561.007,0.0425067893201172,-0.037632814993843855,-0.04496329061972726,-0.0511138218797027,0.0009250100000000001,-0.0004842966666666673
BTCUSDT,2022-11-12 16:00:00+00:00,6.521e-05,,16925.5,16957.9,16865.0,16883.0,9614.288,2022-11-12 16:59:59.999000+00:00,162500628.1742,87323,4789.473,80962796.7625,-0.037632814993843855,-0.014174021204762188,-0.02491263401054311,-0.013386246520168177,0.00025973,-0.00041628000000000064
BTCUSDT,2022-11-13 08:00:00+00:00,-7.357e-05,,16765.4,16786.2,16603.8,16643.7,14402.698,2022-11-13 08:59:59.999000+00:00,240543809.6995,102066,6360.346,106226863.8442,-0.014174021204762188,-0.023414264856972955,0.00285994099869602,-0.004079621718728443,-0.00013878,-6.762666666666724e-05
BTCUSDT,2022-11-14 00:00:00+00:00,-3.809e-05,,16321.3,16399.5,16080.0,16254.0,31932.12,2022-11-14 00:59:59.999000+00:00,518527943.39907,216669,15225.203,247345816.1663,-0.023414264856972955,0.030786267995570382,0.018666174480127973,-0.014285714285714346,3.548e-05,-1.5483333333333914e-05
BTCUSDT,2022-11-14 08:00:00+00:00,-7.645e-05,,16813.1,16921.6,16705.2,16754.4,46059.728,2022-11-14 08:59:59.999000+00:00,774561648.1859,310122,22889.799,385008075.6888,0.030786267995570382,-0.01742825765172129,-0.006440099317194359,-0.053424772000191134,-3.836e-05,-6.270333333333392e-05
BTCUSDT,2022-11-14 16:00:00+00:00,-1.132e-05,,16582.6,16617.1,16350.0,16462.4,37525.832,2022-11-14 16:59:59.999000+00:00,617682155.5833,265272,18123.924,298339045.8739,-0.01742825765172129,0.013904412479346817,0.011820876664398794,-0.04490839731752361,6.513e-05,-4.195333333333392e-05
BTCUSDT,2022-11-17 00:00:00+00:00,-4.542e-05,,16650.7,16741.7,16640.9,16691.3,13844.471,2022-11-17 00:59:59.999000+00:00,230962156.9193,96198,6964.661,116205380.4958,0.013904412479346817,-0.008022143272243487,-0.006919772576132521,-0.03179500697968396,-3.41e-05,-4.4396666666667244e-05
BTCUSDT,2022-11-17 08:00:00+00:00,-5.138e-05,,16602.0,16624.7,16550.9,16557.4,10862.051,2022-11-17 08:59:59.999000+00:00,180143810.4792,77500,5232.415,86790942.7451,-0.008022143272243487,0.005381279669513184,-0.032348073972966906,-0.023119571913464698,-5.959999999999997e-06,-3.604000000000058e-05
BTCUSDT,2022-11-18 16:00:00+00:00,9.55e-06,,16686.7,16725.9,16616.8,16646.5,17493.67,2022-11-18 16:59:59.999000+00:00,291611646.4089,98089,8484.206,141439640.8687,0.005381279669513184,0.00063076322350053,-0.04728921995614699,-0.010128255188778357,6.093e-05,-2.908333333333392e-05
BTCUSDT,2022-11-19 00:00:00+00:00,5.556e-05,,16689.7,16696.8,16653.7,16657.0,5340.597,2022-11-19 00:59:59.999000+00:00,89059344.1086,43317,2346.6,39131333.5419,0.00063076322350053,-0.004874827399891979,-0.056066518580776825,-0.0057213183646515064,4.601e-05,4.576666666666086e-06
BTCUSDT,2022-11-20 16:00:00+00:00,-9.79e-06,,16570.4,16580.7,16542.0,16575.8,7152.529,2022-11-20 16:59:59.999000+00:00,118440156.4817,50133,3402.817,56353076.5748,-0.004874827399891979,-0.033422217932166154,-0.025048564775154047,-0.004512602709974778,-6.535e-05,1.843999999999942e-05
BTCUSDT,2022-11-21 16:00:00+00:00,2.302e-05,,16122.6,16131.7,15898.4,16021.8,57837.646,2022-11-21 16:59:59.999000+00:00,926176551.45687,305031,26840.518,429847119.5198,-0.033422217932166154,-0.010142430937847169,0.009537005829557188,0.03125741177645458,3.281e-05,2.292999999999942e-05
BTCUSDT,2022-11-22 00:00:00+00:00,-7.485e-05,,15772.9,15960.0,15740.0,15859.3,34501.477,2022-11-22 00:59:59.999000+00:00,547770921.58247,170580,17664.332,280465715.00787,-0.010142430937847169,-0.008588020908867233,0.03900550465657382,0.019546890468053357,-9.787000000000001e-05,-2.0540000000000583e-05
BTCUSDT,2022-11-22 08:00:00+00:00,2.033e-05,,15754.9,15762.0,15653.8,15723.1,21719.694,2022-11-22 08:59:59.999000+00:00,341184949.0287,125299,10272.026,161367906.9675,-0.008588020908867233,0.027825301626269727,0.053335538157233575,0.04329934936494717,9.518000000000001e-05,-1.050000000000058e-05
BTCUSDT,2022-11-22 16:00:00+00:00,7.881e-05,,16232.8,16282.4,16142.2,16160.6,24950.54,2022-11-22 16:59:59.999000+00:00,404050434.2477,166171,11939.173,193358151.2488,0.027825301626269727,0.000866304468893464,0.021063574372238714,0.04474462581834837,5.8479999999999996e-05,8.096666666666085e-06
BTCUSDT,2022-11-23 00:00:00+00:00,9.406e-05,,16220.5,16250.0,16163.8,16174.6,16441.976,2022-11-23 00:59:59.999000+00:00,266408565.6981,104198,7909.909,128169751.7415,0.000866304468893464,0.018751622914940702,0.021515215213977257,0.0494478997935035,1.5250000000000005e-05,6.439999999999942e-05
BTCUSDT,2022-11-25 16:00:00+00:00,1.329e-05,,16505.3,16507.6,16451.0,16477.9,10565.651,2022-11-25 16:59:59.999000+00:00,174073182.2339,61945,5195.433,85592679.2778,0.018751622914940702,0.005085599499936144,-0.01872811462625712,0.02801934712554366,-8.077e-05,6.205333333333276e-05
BTCUSDT,2022-11-26 08:00:00+00:00,-2.455e-05,,16576.9,16586.0,16560.4,16561.7,5839.787,2022-11-26 08:59:59.999000+00:00,96784760.3055,37895,2785.126,46161915.91,0.005085599499936144,-0.0036650826907865808,-0.0095280073905456,0.026826956169958338,-3.7840000000000004e-05,2.7599999999999424e-05
BTCUSDT,2022-11-26 16:00:00+00:00,3.523e-05,,16506.4,16526.0,16490.2,16501.0,8692.39,2022-11-26 16:59:59.999000+00:00,143507074.2477,51013,4545.838,75053365.3756,-0.0036650826907865808,0.0013090115750560294,0.023192533785831193,0.03366462638627965,5.978e-05,7.989999999999422e-06
BTCUSDT,2022-11-27 08:00:00+00:00,-3.066e-05,,16553.9,16574.0,16511.2,16522.6,7549.419,2022-11-27 08:59:59.999000+00:00,124864169.1535,53728,3407.276,56358890.954,0.0013090115750560294,-0.02138283321026957,0.02734436468836643,0.015929696294772144,-6.589000000000001e-05,-6.6600000000005774e-06
BTCUSDT,2022-11-29 00:00:00+00:00,4.76e-05,,16204.6,16215.2,16088.0,16169.3,21868.946,2022-11-29 00:59:59.999000+00:00,353085718.9305,109486,9361.937,151164459.5387,-0.02138283321026957,0.014508976888300884,0.04763966281780907,0.039030755815032236,7.826e-05,1.7389999999999422e-05
BTCUSDT,2022-11-29 16:00:00+00:00,4.171e-05,,16384.9,16417.8,16335.1,16403.9,19899.81,2022-11-29 16:59:59.999000+00:00,325915193.6929,96636,9992.863,163665399.0273,0.014508976888300884,0.029249141972335746,0.03670468608074895,0.025695109089911572,-5.8899999999999995e-06,1.954999999999942e-05
BTCUSDT,2022-11-30 08:00:00+00:00,4.038e-05,,16874.1,16926.2,16865.0,16883.7,11360.114,2022-11-30 08:59:59.999000+00:00,191878343.8504,70626,5424.826,91635276.8538,0.029249141972335746,0.005372045227053368,0.010234723431475246,0.015683765999158883,-1.3299999999999957e-06,4.322999999999943e-05
BTCUSDT,2022-12-01 16:00:00+00:00,0.0001,,16970.5,16991.7,16910.0,16974.4,17344.506,2022-12-01 16:59:59.999000+00:00,294160644.72,96209,8419.225,142810757.1665,0.005372045227053368,-0.0020501461023660905,-0.011110849278914259,-0.001820388349514701,5.962e-05,6.0696666666666095e-05
BTCUSDT,2022-12-03 08:00:00+00:00,5.123e-05,,16954.7,16958.0,16910.6,16939.6,7584.234,2022-12-03 08:59:59.999000+00:00,128478957.1592,47370,3700.371,62688736.2537,-0.0020501461023660905,0.003919809204467661,-0.008217431344305526,0.003093343408345106,-4.877e-05,6.386999999999943e-05
BTCUSDT,2022-12-04 08:00:00+00:00,6.437e-05,,16987.9,17044.9,16969.1,17006.0,10589.446,2022-12-04 08:59:59.999000+00:00,180090867.5232,60343,5945.382,101122064.8735,0.003919809204467661,0.0029695401622955586,-0.010619781253675131,0.008379395507468024,1.3139999999999993e-05,7.186666666666609e-05
BTCUSDT,2022-12-07 00:00:00+00:00,7.887e-05,,17078.7,17130.0,17041.1,17056.5,18610.374,2022-12-07 00:59:59.999000+00:00,317866360.7238,110679,9180.367,156828196.1972,0.0029695401622955586,-0.015870782399671768,0.005393838126227513,0.042927916043737024,1.45e-05,6.482333333333275e-05
BTCUSDT,2022-12-07 08:00:00+00:00,6.58e-06,,16755.4,16803.8,16655.0,16785.8,31707.518,2022-12-07 08:59:59.999000+00:00,531091632.56254,165189,15191.157,254541057.5005,-0.015870782399671768,0.000869782792598528,0.009394845643341476,-0.001125951697267813,-7.229e-05,4.993999999999941e-05
BTCUSDT,2022-12-07 16:00:00+00:00,-1.492e-05,,16829.1,16839.7,16768.5,16800.4,13216.763,2022-12-07 16:59:59.999000+00:00,222059656.178,73592,5797.748,97407796.301,0.000869782792598528,0.0014880598080997398,0.011404490369276932,-0.003136830075474384,-2.15e-05,2.3509999999999417e-05
BTCUSDT,2022-12-08 08:00:00+00:00,2.152e-05,,16816.8,16831.5,16811.0,16825.4,4883.836,2022-12-08 08:59:59.999000+00:00,82139972.507,35910,2573.885,43291925.0271,0.0014880598080997398,0.01920310958431881,0.01920310958431881,-0.01178575249325442,3.644e-05,4.393333333332755e-06
BTCUSDT,2022-12-09 16:00:00+00:00,3.198e-05,,17170.3,17178.5,17140.1,17148.5,8739.342,2022-12-09 16:59:59.999000+00:00,149981302.1793,53859,3608.397,61931681.4879,0.01920310958431881,-0.011954398343878458,0.03733271131585858,-0.0188471294865441,1.0460000000000001e-05,1.2859999999999421e-05
BTCUSDT,2022-12-12 00:00:00+00:00,2.406e-05,,17077.3,17078.6,16920.0,16943.5,40680.459,2022-12-12 00:59:59.999000+00:00,691360957.23383,191927,17794.954,302409864.4586,-0.011954398343878458,0.0028624546286186714,-0.010422876029155592,-0.006716439932717533,-7.920000000000002e-06,2.5853333333332753e-05
BTCUSDT,2022-12-12 16:00:00+00:00,-1.67e-05,,17000.0,17011.4,16980.0,16992.0,8231.429,2022-12-12 16:59:59.999000+00:00,139902528.4069,50422,3996.876,67934688.7479,0.0028624546286186714,0.009210216572504759,-0.01437735404896423,-0.009533898305084776,-4.0759999999999996e-05,1.3113333333332754e-05
BTCUSDT,2022-12-13 00:00:00+00:00,3.003e-05,,17200.0,17229.0,17138.0,17148.5,15238.997,2022-12-13 00:59:59.999000+00:00,261685080.1029,74440,6394.151,109810128.0569,0.009210216572504759,0.03733271131585858,-0.03040499169023536,-0.019179520074642187,4.6729999999999995e-05,1.2463333333332755e-05
BTCUSDT,2022-12-15 00:00:00+00:00,0.0001,,17804.0,17849.5,17781.5,17788.7,11257.916,2022-12-15 00:59:59.999000+00:00,200578228.7819,62807,6038.698,107594215.0843,0.03733271131585858,-0.05744095971037788,-0.05415797669306932,-0.05360706515934288,6.997000000000001e-05,3.777666666666609e-05
BTCUSDT,2022-12-19 00:00:00+00:00,6.468e-05,,16730.4,16809.6,16708.5,16766.9,11730.287,2022-12-19 00:59:59.999000+00:00,196628683.208,67233,6045.667,101341442.8994,-0.05744095971037788,-0.0011451132886819426,0.0037454747150635903,0.0023200472359230506,-3.532000000000001e-05,6.490333333333276e-05
BTCUSDT,2022-12-19 08:00:00+00:00,3.493e-05,,16714.5,16752.8,16702.7,16747.7,7227.46,2022-12-19 08:59:59.999000+00:00,120919252.4671,42921,3783.411,63300928.5823,-0.0011451132886819426,-0.007200988792491092,0.004914107608805951,0.005003672146026039,-2.9749999999999998e-05,6.653666666666609e-05
BTCUSDT,2022-12-19 16:00:00+00:00,4.496e-05,,16660.3,16694.9,16574.1,16627.1,33749.014,2022-12-19 16:59:59.999000+00:00,561165830.2154,165306,15804.842,262822879.742,-0.007200988792491092,0.011920298789325878,0.011577484949269579,-0.006080434952577374,1.0030000000000004e-05,4.818999999999942e-05
BTCUSDT,2022-12-20 16:00:00+00:00,3.401e-05,,16910.8,16927.5,16767.6,16825.3,40765.391,2022-12-20 16:59:59.999000+00:00,686387041.3401,190029,18657.537,314116784.622,0.011920298789325878,0.00026151093888371335,0.000582456182059099,-0.011970068884358587,-1.0950000000000002e-05,3.796666666666609e-05
BTCUSDT,2022-12-22 08:00:00+00:00,8.167e-05,,16820.0,16848.0,16794.2,16829.7,8760.139,2022-12-22 08:59:59.999000+00:00,147376087.257,49238,4287.501,72135578.5918,0.00026151093888371335,1.782562969032675e-05,-0.0014201084986661394,-0.02000629838915735,4.7659999999999994e-05,5.354666666666609e-05
BTCUSDT,2022-12-23 08:00:00+00:00,0.0001,,16842.0,16853.7,16805.2,16830.0,8656.378,2022-12-23 08:59:59.999000+00:00,145663879.8916,45949,4255.7,71614161.4987,1.782562969032675e-05,-0.0006179441473560532,8.912655971471395e-05,-0.01721925133689839,1.833000000000001e-05,7.189333333333275e-05
BTCUSDT,2022-12-23 16:00:00+00:00,8.903e-05,,16826.0,16839.2,16806.6,16819.6,7551.714,2022-12-23 16:59:59.999000+00:00,127051493.5491,49397,3740.119,62926556.2065,-0.0006179441473560532,0.0009215439130538794,-0.01745582534661938,-0.016028918642535972,-1.0969999999999998e-05,9.023333333333277e-05
BTCUSDT,2022-12-25 00:00:00+00:00,5.21e-06,,16829.0,16838.5,16823.1,16835.1,1912.652,2022-12-25 00:59:59.999000+00:00,32191381.2425,14186,934.798,15733584.5979,0.0009215439130538794,-0.001740411402367581,-0.012545218026622784,-0.014202469839798892,-8.382000000000001e-05,6.474666666666609e-05
BTCUSDT,2022-12-25 16:00:00+00:00,3.06e-05,,16784.2,16811.3,16763.7,16805.8,7947.04,2022-12-25 16:59:59.999000+00:00,133417258.0848,45011,3916.337,65753276.7893,-0.001740411402367581,0.001529233954944198,-0.018612621832938547,-0.016589510764140947,2.539e-05,4.1613333333332754e-05
BTCUSDT,2022-12-26 08:00:00+00:00,-5.064e-05,,16836.7,16836.8,16811.0,16831.5,6491.012,2022-12-26 08:59:59.999000+00:00,109217104.0278,36169,3118.703,52476397.7198,0.001529233954944198,-0.018150491637703103,-0.017306835397914555,-0.01636811930012183,-8.124e-05,-4.943333333333913e-06
BTCUSDT,2022-12-29 08:00:00+00:00,8.532e-05,,16553.0,16563.9,16514.6,16526.0,9580.836,2022-12-29 08:59:59.999000+00:00,158384917.6626,42556,5107.349,84428547.3825,-0.018150491637703103,0.005923998547743059,0.001452257049497696,0.0031465569405784155,0.00013596000000000002,2.1759999999999422e-05
BTCUSDT,2022-12-30 00:00:00+00:00,0.0001,,16630.3,16641.1,16613.1,16623.9,5041.202,2022-12-30 00:59:59.999000+00:00,83828848.48,27689,2447.968,40706013.5991,0.005923998547743059,-0.007874205210570362,-0.0016783065345677972,-0.00039701875011288745,1.4680000000000002e-05,4.489333333333276e-05
BTCUSDT,2022-12-30 08:00:00+00:00,7.132e-05,,16467.6,16503.3,16453.0,16493.0,11284.505,2022-12-30 08:59:59.999000+00:00,185955451.1436,54539,6260.894,103175668.7995,-0.007874205210570362,0.002861820166131235,0.0020614806281453735,0.009858727945188717,-2.8680000000000003e-05,8.554666666666608e-05
BTCUSDT,2022-12-30 16:00:00+00:00,0.0001,,16547.7,16569.8,16510.0,16540.2,15096.92,2022-12-30 16:59:59.999000+00:00,249623954.2801,69407,7595.15,125588084.6238,0.002861820166131235,0.000592495858574793,0.0009552484250492377,0.01770232524395099,2.8680000000000003e-05,9.043999999999943e-05
BTCUSDT,2022-12-31 08:00:00+00:00,0.0001,,16564.4,16581.8,16546.4,16550.0,5803.648,2022-12-31 08:59:59.999000+00:00,96130453.4289,27912,2918.403,48341922.1257,0.000592495858574793,0.0027794561933534023,0.0016918429003021096,0.016350453172205404,0.0,9.043999999999943e-05
BTCUSDT,2022-12-31 16:00:00+00:00,0.0001,,16586.1,16609.3,16577.3,16596.0,3952.136,2022-12-31 16:59:59.999000+00:00,65577590.8196,23252,1972.26,32726723.9811,0.0027794561933534023,-0.0041576283441793205,0.001283441793203055,0.019305856832971813,0.0,0.0001
BTCUSDT,2023-01-01 00:00:00+00:00,0.0001,,16537.5,16540.9,16504.0,16527.0,5381.399,2023-01-01 00:59:59.999000+00:00,88923087.8321,31529,2541.791,42000649.2724,-0.0041576283441793205,0.0017547044230652453,0.007781206510558469,0.02491680280752706,0.0,0.0001
BTCUSDT,2023-01-01 16:00:00+00:00,6.91e-06,,16553.0,16579.0,16552.6,16556.0,7482.092,2023-01-01 16:59:59.999000+00:00,123929105.3393,37350,4177.482,69195765.2063,0.0017547044230652453,0.0013288233872916777,0.01673109446726273,0.03785334621889347,-9.309e-05,6.896999999999943e-05
BTCUSDT,2023-01-02 00:00:00+00:00,-1.488e-05,,16610.4,16618.4,16572.9,16578.0,5774.202,2023-01-02 00:59:59.999000+00:00,95811324.3103,31939,2375.994,39425381.538,0.0013288233872916777,0.0023706116539992106,0.014633852093135502,0.043195801664857036,-2.179e-05,3.067666666666609e-05
BTCUSDT,2023-01-03 16:00:00+00:00,3.322e-05,,16670.9,16680.1,16606.0,16617.3,14840.489,2023-01-03 16:59:59.999000+00:00,246975825.5464,69448,7253.841,120722956.1995,0.0023706116539992106,0.0023048268972696295,0.017999313967973274,0.09909552093300356,4.81e-05,8.416666666666087e-06
BTCUSDT,2023-01-04 00:00:00+00:00,6.489e-05,,16667.3,16668.4,16645.7,16655.6,4299.783,2023-01-04 00:59:59.999000+00:00,71632931.5337,24459,1989.55,33144093.9357,0.0023048268972696295,0.01065107231201523,0.017003290184682607,0.08942938110905652,3.167e-05,2.7743333333332757e-05
BTCUSDT,2023-01-05 16:00:00+00:00,7.264e-05,,16836.7,16856.8,16816.0,16833.0,8698.276,2023-01-05 16:59:59.999000+00:00,146413721.4157,41633,4025.056,67753530.1061,0.01065107231201523,-0.0007366482504604921,0.02077466880532297,0.07695003861462602,7.749999999999999e-06,5.691666666666608e-05
BTCUSDT,2023-01-06 16:00:00+00:00,8.658e-05,,16834.1,16846.3,16801.6,16820.6,11461.978,2023-01-06 16:59:59.999000+00:00,192793446.6579,51225,5596.272,94130261.568,-0.0007366482504604921,0.005695397310440997,0.028150006539600314,0.11974602570657411,1.3940000000000005e-05,7.470333333333276e-05
BTCUSDT,2023-01-07 16:00:00+00:00,0.0001,,16934.5,16934.5,16910.4,16916.4,3508.278,2023-01-07 16:59:59.999000+00:00,59362091.6772,20989,1636.651,27691665.2125,0.005695397310440997,0.001324158804473674,0.07966233950485901,0.2355997730013477,1.3420000000000004e-05,8.640666666666608e-05
BTCUSDT,2023-01-08 08:00:00+00:00,0.0001,,16945.5,16949.9,16933.0,16938.8,2905.593,2023-01-08 08:59:59.999000+00:00,49227142.3971,18450,1132.495,19187568.2607,0.001324158804473674,0.014398894844971366,0.07121519824308686,0.22927243960611166,0.0,9.552666666666608e-05
BTCUSDT,2023-01-09 08:00:00+00:00,-6.66e-06,,17189.8,17230.0,17180.0,17182.7,8896.254,2023-01-09 08:59:59.999000+00:00,153006732.8582,44030,4605.748,79220733.3892,0.014398894844971366,0.0064832651445929645,0.05503209623633065,0.2154492600115232,-0.00010666,6.444666666666608e-05
